Port Security,World Water Body,Railway,Cranes - Floating,Supplies - Provisions,Communications - Telefax,Publication Link,Facilities - Wharves,Harbor Type,Facilities - Ice Mooring,UN/LOCODE,Entrance Restriction - Ice,OID,Supplies - Fuel Oil,Services - Navigation Equipment,Offshore Maximum Vessel Beam (m),Facilities - Liquid Bulk,IHO S-57 Electronic Navigational Chart,Underkeel Clearance Management System,Pilotage - Advisable,Country Code,Region Name,Quarantine - Pratique,Harbor Use,Facilities - Med Mooring,IHO S-130 Sea Area,Facilities - Dangerous Cargo Anchorage,Lifts - 0-24 Tons,Services - Electrical Repair,Offshore Maximum Vessel Length (m),Facilities - Oil Terminal,Tidal Range (m),Vessel Traffic Service,First Port of Entry,Cranes - Fixed,Supplies - Engine,Estimated Time of Arrival Message,Search and Rescue,Entrance Restriction - Tide,Pilotage - Available,Communications - Radiotelephone,NAVAREA,Quarantine - Other,Anchorage Depth (m),Main Port Name,Facilities - Container,Services - Electricity,Pilotage - Local Assistance,Degaussing,Channel Depth (m),Dirty Ballast Disposal,Latitude,Supplies - Potable Water,Traffic Separation Scheme,World Port Index Number,Quarantine - Sanitation,Maximum Vessel Beam (m),Facilities - Beach Mooring,geometry,Communications - Telephone,Shelter Afforded,Oil Terminal Depth (m),Chemical Holding Tank Disposal,Maximum Vessel Draft (m),Supplies - Deck,Cranes Container,US Representative,Facilities - Solid Bulk,Entrance Restriction - Heavy Swell,Communications - Rail,Lifts - 100+ Tons,Alternate Port Name,Facilities - Breakbulk,Facilities - Anchorage,Services - Longshoremen,Sailing Direction or Publication,Facilities - Ro-Ro,Services -Diving,Entrance Restriction - Other,Facilities - Other,Longitude,Repairs,Dry Dock,Digital Nautical Chart,Maximum Vessel Length (m),Offshore Maximum Vessel Draft (m),Supplies - Aviation Fuel,Pilotage - Compulsory,Good Holding Ground,Overhead Limits,Communications - Airport,Tugs - Assistance,Lifts - 50-100 Tons,Supplies - Diesel Oil,Turning Area,Lifts - 25-49 Tons,Harbor Size,Garbage Disposal,Services - Ice Breaking,Facilities - LNG Terminal,Communications - Radio,Services -Steam,Liquified Natural Gas Terminal Depth (m),Cargo Pier Depth (m),Cranes - Mobile,Tugs - Salvage,Medical Facilities,IHO S-101 Electronic Navigational Chart,Standard Nautical Chart,Entrance Width (m)
Unknown,North Sea; North Atlantic Ocean,Small,Unknown,Yes,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub192bk.pdf&type=view,Yes,Coastal (Tide Gates),Unknown,GB BTL,No,2374.0,Yes,Unknown,0.0,Unknown,,Unknown,Yes,United Kingdom,Scotland East Coast -- 31870,Unknown,Unknown,Unknown,,Unknown,Yes,Unknown,0.0,Unknown,4.0,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Unknown,I,Unknown,12.5,Burntisland,Unknown,Unknown,Unknown,Unknown,9.4,No,56.05,Yes,Unknown,32030.0,Unknown,0.0,Unknown,POINT (-3.233333 56.05),Unknown,Good,0.0,Unknown,0.0,Unknown,Unknown,No,Unknown,No,Yes,Unknown,,Unknown,Unknown,Unknown,Sailing Directions Pub. 192 (Enroute) - North Sea,Unknown,Unknown,Yes,Unknown,-3.233333,Limited,Unknown,"a2031980, gen20b, h2031980",0.0,0.0,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Small,Yes,Unknown,Unknown,Yes,Unknown,0.0,7.9,Yes,Yes,Yes,,35048.0,0.0
Unknown,North Sea; North Atlantic Ocean,Small,Unknown,Unknown,Yes,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub192bk.pdf&type=view,Yes,Coastal (Tide Gates),Unknown,GB MTH,Yes,2375.0,Yes,Unknown,0.0,Unknown,,Unknown,Yes,United Kingdom,Scotland East Coast -- 31870,Unknown,Unknown,Unknown,,Unknown,Yes,Unknown,0.0,Unknown,3.0,Unknown,No,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,I,Yes,11.0,Methil,Unknown,Unknown,Unknown,Unknown,1.8,Yes,56.183333,Yes,Unknown,32070.0,Yes,0.0,Unknown,POINT (-3 56.183333),Unknown,Good,0.0,Unknown,0.0,Unknown,Unknown,No,Unknown,No,Yes,Unknown,,Unknown,Unknown,Unknown,Sailing Directions Pub. 192 (Enroute) - North Sea,Unknown,Unknown,Yes,Unknown,-3.0,Limited,Unknown,"a2031980, coa20e, gen20b",0.0,0.0,Unknown,No,No,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Small,Unknown,Unknown,Unknown,Yes,Unknown,0.0,4.9,Yes,Unknown,Yes,,35035.0,0.0
Unknown,North Sea; North Atlantic Ocean,Unknown,Unknown,Yes,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub141bk.pdf&type=view,Yes,Coastal (Breakwater),Unknown,GB MCD,No,2376.0,Yes,Unknown,0.0,Unknown,,Unknown,Yes,United Kingdom,Scotland East Coast -- 31870,Unknown,Unknown,Unknown,,Unknown,Yes,Unknown,0.0,Unknown,5.0,Unknown,No,Yes,Unknown,Yes,Unknown,Yes,Yes,Unknown,I,Unknown,11.0,Macduff,Unknown,Unknown,Yes,Unknown,1.8,No,57.666667,Yes,Unknown,32250.0,Unknown,11.0,Unknown,POINT (-2.5 57.666667),Unknown,Poor,0.0,Unknown,0.0,Unknown,Unknown,No,Unknown,Yes,Unknown,Unknown,,Unknown,Unknown,Unknown,Sailing Directions Pub. 141 (Enroute) - Scotland,Unknown,Unknown,Yes,Unknown,-2.5,Limited,Unknown,"coa20f, gen20b",0.0,0.0,Unknown,No,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Very Small,Yes,Unknown,Unknown,Yes,Unknown,0.0,4.9,Unknown,Unknown,Yes,,"35013, 35055",0.0
Unknown,North Sea; North Atlantic Ocean,Unknown,Unknown,Unknown,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub141bk.pdf&type=view,Yes,Coastal (Breakwater),Unknown,GB LSS,No,2377.0,Yes,Unknown,0.0,Unknown,,Unknown,Unknown,United Kingdom,Scotland East Coast -- 31870,Unknown,Unknown,Unknown,,Unknown,Yes,Unknown,0.0,Unknown,4.0,Unknown,No,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,I,Yes,12.5,Lossiemouth,Unknown,Unknown,Unknown,Unknown,3.4,Yes,57.716667,Yes,Unknown,32300.0,Yes,0.0,Unknown,POINT (-3.283333 57.716667),Yes,Good,0.0,Unknown,3.7,Unknown,Unknown,No,Unknown,No,Unknown,Unknown,,Unknown,Unknown,Unknown,Sailing Directions Pub. 141 (Enroute) - Scotland,Unknown,Unknown,Yes,Unknown,-3.283333,Limited,Unknown,"a2032350, coa20f, gen20b",0.0,0.0,Unknown,Yes,Yes,Unknown,Unknown,No,Unknown,Yes,Unknown,Unknown,Very Small,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,Yes,No,Yes,,35055.0,0.0
Yes,North Sea; North Atlantic Ocean,Unknown,Unknown,Yes,Yes,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub141bk.pdf&type=view,Yes,Coastal (Breakwater),Unknown,GB CRN,No,2378.0,Yes,Unknown,0.0,Yes,,Unknown,Yes,United Kingdom,Scotland East Coast -- 31870,Unknown,Unknown,Unknown,,Unknown,Yes,Unknown,0.0,Yes,4.0,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,I,Yes,7.9,Cromarty,Unknown,Unknown,Unknown,Unknown,14.0,Yes,57.683333,Yes,Unknown,32340.0,Yes,0.0,Unknown,POINT (-4.033333 57.683333),Yes,Good,21.0,Unknown,0.0,Unknown,Unknown,No,Yes,No,Unknown,Yes,,Yes,Yes,Yes,Sailing Directions Pub. 141 (Enroute) - Scotland,Yes,Unknown,Yes,Yes,-4.033333,Limited,Large,"a2032350, coa20f, gen20b, h2032350",0.0,0.0,Unknown,Yes,No,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Small,Yes,Unknown,No,Yes,Unknown,0.0,12.0,Yes,Yes,Yes,,35055.0,0.0
Unknown,North Sea; North Atlantic Ocean,Unknown,Unknown,Yes,Yes,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub141bk.pdf&type=view,Yes,Open Roadstead,Unknown,GB IVG,No,2379.0,Yes,Unknown,0.0,Unknown,,Unknown,Yes,United Kingdom,Scotland East Coast -- 31870,Unknown,Unknown,Unknown,,Unknown,Yes,Unknown,0.0,Unknown,4.0,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,I,Yes,20.1,Invergordon,Unknown,Unknown,Unknown,Unknown,14.0,Yes,57.683333,Yes,Unknown,32350.0,Yes,0.0,Unknown,POINT (-4.166667 57.683333),Yes,Fair,14.0,Unknown,0.0,Unknown,Unknown,No,Unknown,No,Yes,Yes,,Unknown,Unknown,Yes,Sailing Directions Pub. 141 (Enroute) - Scotland,Unknown,Unknown,Yes,Unknown,-4.166667,Limited,Unknown,"coa20f, gen20b, h2032350",0.0,0.0,Unknown,Yes,No,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Small,Yes,Unknown,Unknown,Unknown,Unknown,0.0,11.0,Yes,Yes,Yes,,35055.0,0.0
Unknown,North Sea; North Atlantic Ocean,Unknown,Unknown,Yes,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub141bk.pdf&type=view,Unknown,Coastal (Breakwater),Unknown,GB HMA,No,2380.0,Unknown,Unknown,0.0,Unknown,,Unknown,Unknown,United Kingdom,Scotland East Coast -- 31870,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,8.0,Unknown,Yes,Unknown,Unknown,No,Unknown,Yes,Unknown,Unknown,I,Unknown,1.8,Helmsdale Harbor,Unknown,Unknown,Unknown,Unknown,1.8,No,58.116667,Yes,Unknown,32370.0,Unknown,0.0,Unknown,POINT (-3.65 58.116667),Unknown,Fair,0.0,Unknown,0.0,Unknown,Unknown,No,Unknown,No,Yes,Unknown,,Unknown,Unknown,Unknown,Sailing Directions Pub. 141 (Enroute) - Scotland,Unknown,Unknown,Yes,Unknown,-3.65,Emergency Only,Unknown,"coa20f, gen20b",0.0,0.0,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Small,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,1.8,Unknown,Unknown,Unknown,,35055.0,0.0
Unknown,Norwegian Sea; North Atlantic Ocean,Unknown,Unknown,Unknown,Yes,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub141bk.pdf&type=view,Yes,Coastal (Breakwater),Unknown,,Unknown,2381.0,Yes,Unknown,0.0,Unknown,,Unknown,Unknown,Faroe Islands,Faroe Islands -- 32660,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,I,Unknown,23.2,Kongshavn,Unknown,Unknown,Unknown,Unknown,12.5,No,62.116667,Yes,Unknown,32700.0,Unknown,0.0,Unknown,POINT (-6.733333 62.116667),Yes,Good,4.9,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Sailing Directions Pub. 141 (Enroute) - Scotland,Unknown,Unknown,Unknown,Unknown,-6.733333,Limited,Unknown,"a1932690, coa19h, gen19b, h1932702",0.0,0.0,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Very Small,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,9.4,Unknown,Unknown,Unknown,,35180.0,0.0
Unknown,Norwegian Sea; North Atlantic Ocean,,Unknown,Unknown,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub141bk.pdf&type=view,Unknown,Coastal (Natural),Unknown,FO FUG,No,2382.0,Yes,Unknown,0.0,Yes,,Unknown,Yes,Faroe Islands,Faroe Islands -- 32660,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Yes,1.8,Unknown,No,Unknown,Unknown,No,Unknown,No,Yes,Yes,I,Unknown,24.0,Fuglafjordur,Unknown,Unknown,Unknown,Unknown,6.4,No,62.25,Yes,Unknown,32740.0,Unknown,0.0,Unknown,POINT (-6.8 62.25),Yes,Good,13.0,Unknown,7.0,Unknown,Unknown,No,Unknown,No,No,Unknown,Fuglefjord,Yes,Unknown,Unknown,Sailing Directions Pub. 141 (Enroute) - Scotland,Unknown,Unknown,Yes,Yes,-6.8,Limited,Unknown,"a1932690, coa19h, gen19b",125.0,0.0,Unknown,No,Yes,Unknown,No,Unknown,Unknown,Yes,Unknown,Yes,Very Small,Unknown,Unknown,Unknown,Yes,Unknown,0.0,11.0,Yes,Unknown,Yes,,35180.0,0.0
Unknown,North Atlantic Ocean,Unknown,Unknown,Unknown,Yes,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub141bk.pdf&type=view,Unknown,Coastal (Natural),Unknown,GB CBA,No,2383.0,Yes,Unknown,0.0,Unknown,,Unknown,Unknown,United Kingdom,Scotland West Coast -- 32790,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,3.0,Unknown,No,Unknown,Unknown,No,Unknown,No,No,Unknown,I,Unknown,7.9,Castle Bay,Unknown,Unknown,Unknown,Unknown,6.4,Unknown,56.95,Yes,Unknown,32980.0,Unknown,0.0,Unknown,POINT (-7.483333 56.95),Yes,Good,0.0,Unknown,0.0,Unknown,Unknown,No,Unknown,No,Unknown,Unknown,,Unknown,Unknown,Unknown,Sailing Directions Pub. 141 (Enroute) - Scotland,Unknown,Unknown,Yes,Unknown,-7.483333,Unknown,Unknown,"a1932920, coa19e, gen19a",0.0,0.0,Unknown,No,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Very Small,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,3.4,No,Unknown,Unknown,,35104.0,0.0
Unknown,Bohol Sea; Philippine inland seas; North Pacific Ocean,Unknown,Unknown,Yes,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub162bk.pdf&type=view,Unknown,Coastal (Natural),Unknown,PH HNT,Unknown,2384.0,Unknown,Unknown,0.0,Unknown,,Unknown,Unknown,Philippines,Philippine Islands -- 57960,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,4.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,XI,Unknown,6.4,Hinatuan,Unknown,Unknown,Unknown,Unknown,1.8,Unknown,8.366667,Unknown,Unknown,59380.0,Unknown,0.0,Unknown,POINT (126.333333 8.366667),Unknown,Fair,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,Unknown,Yes,Unknown,Sailing Directions Pub. 162 (Enroute) - Philippine Islands,Unknown,Unknown,Yes,Unknown,126.333333,Unknown,Unknown,"a1159385, coa11h, gen11b",0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Very Small,Unknown,Unknown,Unknown,Yes,Unknown,0.0,1.8,Unknown,Unknown,Yes,,,0.0
Unknown,Sea of Okhotsk; North Pacific Ocean,Small,Unknown,Unknown,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub155bk.pdf&type=view,Unknown,Coastal (Natural),Unknown,RU MVO,Yes,2385.0,Yes,Unknown,0.0,Unknown,,Unknown,Yes,Russia,Sakhalin -- 60840,Unknown,Unknown,Unknown,,Unknown,Yes,Unknown,0.0,Unknown,5.0,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,XIII,Unknown,7.9,Moskal Vo,Unknown,Unknown,Yes,Unknown,6.4,Unknown,53.583333,Unknown,Unknown,61060.0,Unknown,0.0,Unknown,POINT (142.5 53.583333),Unknown,Fair,6.4,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,,Unknown,Yes,Unknown,Sailing Directions Pub. 155 (Enroute) - East Coast of Russia,Unknown,Unknown,Unknown,Unknown,142.5,,Unknown,"coa24c, gen24a",0.0,0.0,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Very Small,Unknown,Unknown,Unknown,Yes,Unknown,0.0,6.4,Yes,Unknown,Yes,,,0.0
Unknown,Adriatic Sea; Mediterranean Sea; North Atlantic Ocean,Unknown,Unknown,Unknown,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub131bk.pdf&type=view,Unknown,Coastal (Breakwater),Unknown,IT UGG,Unknown,2386.0,Unknown,Unknown,0.0,Unknown,,Unknown,Unknown,Italy,Italy East Coast -- 40390,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,III,Unknown,12.5,Muggia,Unknown,Unknown,Unknown,Unknown,15.5,Unknown,45.6,Unknown,Unknown,40830.0,Unknown,0.0,Unknown,POINT (13.766667 45.6),Unknown,Good,11.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,,Unknown,Unknown,Unknown,Sailing Directions Pub. 131 (Enroute) - Western Mediterranean,Unknown,Unknown,Unknown,Unknown,13.766667,Unknown,Unknown,"a0940820, coa09c, gen09, h0940820",0.0,0.0,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Very Small,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,12.5,Unknown,Unknown,Unknown,,54168.0,0.0
Unknown,Sea of Marmara; Mediterranean Sea; North Atlantic Ocean,Unknown,Unknown,Unknown,Unknown,https://msi.geo.nga.mil/Publications/SDEnroute,Unknown,Coastal (Natural),Unknown,TR AMR,Unknown,2387.0,Yes,Unknown,0.0,Unknown,,Unknown,Unknown,Turkey,Turkey Europe -- 43325,Yes,Unknown,Unknown,,Unknown,Yes,Unknown,0.0,Unknown,0.0,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,III,Unknown,4.9,Ambarli,Unknown,Unknown,Unknown,Unknown,0.0,Unknown,40.966667,Yes,Unknown,43388.0,Yes,0.0,Unknown,POINT (28.7 40.966667),Unknown,Good,11.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,Unknown,Unknown,Yes,Admiralty Sailing Directions - NP24 - Black Sea and Sea of Azov Pilot (United Kingdom Hydrographic Office),Unknown,Unknown,Yes,Unknown,28.7,Limited,Unknown,"a1043410, coa10c, gen10b",0.0,0.0,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Yes,Very Small,Yes,Unknown,Unknown,Yes,Unknown,0.0,4.9,Yes,Unknown,Unknown,,55046.0,0.0
Unknown,Sea of Marmara; Mediterranean Sea; North Atlantic Ocean,Unknown,Unknown,Yes,Unknown,https://msi.geo.nga.mil/Publications/SDEnroute,Unknown,Coastal (Natural),Unknown,TR ITY,No,2388.0,Unknown,Unknown,0.0,Unknown,,Unknown,Unknown,Turkey,Turkey Europe -- 43325,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,0.0,Unknown,No,Unknown,Unknown,Yes,Unknown,No,Yes,Unknown,III,Unknown,23.2,Istinye,Unknown,Unknown,Unknown,Unknown,23.2,No,41.116667,Yes,Unknown,43435.0,Unknown,0.0,Unknown,POINT (29.05 41.116667),Unknown,Fair,0.0,Unknown,0.0,Unknown,Unknown,No,Unknown,No,Unknown,Unknown,Istenieh,Unknown,Yes,Unknown,Admiralty Sailing Directions - NP24 - Black Sea and Sea of Azov Pilot (United Kingdom Hydrographic Office),Unknown,Unknown,Yes,Unknown,29.05,Moderate,Medium,"coa10b, gen10b, h1043420",0.0,0.0,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Very Small,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,1.8,Unknown,Unknown,Unknown,,55048.0,0.0
Unknown,Black Sea; North Atlantic Ocean,Unknown,Unknown,Unknown,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub183bk.pdf&type=view,Yes,River (Natural),Unknown,RO CEV,Unknown,2389.0,Yes,Unknown,0.0,Unknown,,Unknown,Unknown,Romania,Romania -- 43540,Yes,Unknown,Unknown,,Unknown,Yes,Unknown,0.0,Unknown,0.0,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,III,Unknown,0.0,Cernavoda,Unknown,Unknown,Unknown,Unknown,6.4,Yes,44.333333,Yes,Unknown,43566.0,Yes,0.0,Unknown,POINT (28.05 44.333333),Unknown,Poor,1.8,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Sailing Directions Pub. 183 (Enroute) - North Coast of Russia,Unknown,Unknown,Yes,Unknown,28.05,Limited,Unknown,"coa10b, gen10b",0.0,0.0,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Very Small,Yes,Unknown,Unknown,Yes,Unknown,0.0,1.8,Yes,Unknown,Unknown,,55120.0,0.0
Unknown,Black Sea; North Atlantic Ocean,Unknown,Unknown,Unknown,Yes,https://msi.geo.nga.mil/Publications/SDEnroute,Yes,Coastal (Breakwater),Unknown,,Yes,2390.0,Yes,Unknown,0.0,Unknown,,Unknown,Unknown,Ukraine,Ukraine -- 43620,Yes,Unknown,Yes,,Unknown,Yes,Unknown,0.0,Unknown,0.0,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,III,Unknown,9.4,Dnipro-Buzkyy,Unknown,Unknown,Unknown,Unknown,9.4,No,46.733333,Yes,Unknown,43677.0,Yes,0.0,Unknown,POINT (31.883333 46.733333),Yes,Fair,0.0,Unknown,0.0,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Admiralty Sailing Directions - NP24 - Black Sea and Sea of Azov Pilot (United Kingdom Hydrographic Office),Unknown,Unknown,Yes,Unknown,31.883333,Limited,Small,"a1043670, coa10b, gen10b",0.0,0.0,Unknown,Yes,Unknown,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Small,Unknown,Unknown,Unknown,Yes,Unknown,0.0,4.9,Yes,Unknown,Unknown,,55130.0,0.0
Unknown,Black Sea; North Atlantic Ocean,Unknown,Unknown,Yes,Unknown,https://msi.geo.nga.mil/Publications/SDEnroute,Yes,Coastal (Natural),Unknown,,Yes,2391.0,Yes,Unknown,0.0,Unknown,,Unknown,Unknown,Ukraine,Ukraine -- 43620,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,0.0,Unknown,Yes,Unknown,Unknown,Yes,Unknown,No,Yes,Unknown,III,Unknown,7.9,Khorly,Unknown,Unknown,Unknown,Unknown,6.4,No,46.083333,Yes,Unknown,43720.0,Unknown,0.0,Unknown,POINT (33.283333 46.083333),Unknown,Fair,0.0,Unknown,0.0,Unknown,Unknown,No,Unknown,No,Unknown,Unknown,,Unknown,Unknown,Unknown,Admiralty Sailing Directions - NP24 - Black Sea and Sea of Azov Pilot (United Kingdom Hydrographic Office),Unknown,Unknown,Yes,Unknown,33.283333,Unknown,Unknown,"coa10b, gen10b",0.0,0.0,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Very Small,Unknown,Unknown,Unknown,Yes,Unknown,0.0,4.9,Unknown,Unknown,Yes,,55130.0,0.0
Unknown,Sea of Azov; Black Sea; North Atlantic Ocean,Unknown,Unknown,Unknown,Unknown,https://msi.geo.nga.mil/Publications/SDEnroute,Yes,Coastal (Natural),Unknown,,Yes,2392.0,Yes,Unknown,0.0,Unknown,,Unknown,Unknown,Ukraine,Ukraine -- 43620,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,1.0,Unknown,Yes,Unknown,Unknown,Yes,Unknown,No,Yes,Unknown,III,Unknown,4.9,Henichesk,Unknown,Unknown,Unknown,Unknown,4.9,No,46.166667,Yes,Unknown,43940.0,Unknown,0.0,Unknown,POINT (34.816667 46.166667),Unknown,Fair,0.0,Unknown,0.0,Unknown,Unknown,No,Unknown,No,Yes,Unknown,,Unknown,Yes,Unknown,Admiralty Sailing Directions - NP24 - Black Sea and Sea of Azov Pilot (United Kingdom Hydrographic Office),Unknown,Unknown,Yes,Unknown,34.816667,Limited,Unknown,"coa10a, gen10b",0.0,0.0,Unknown,Yes,No,Unknown,Unknown,Yes,Unknown,Unknown,No,Unknown,Very Small,Unknown,Unknown,Unknown,Yes,Unknown,0.0,1.8,Unknown,No,Yes,,,0.0
Unknown,Bismarck Sea; South Pacific Ocean,Unknown,No,Unknown,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub126bk.pdf&type=view,Yes,Coastal (Natural),Unknown,PG KIM,No,2393.0,Yes,Unknown,0.0,Unknown,,Unknown,No,Papua New Guinea,Bismarck Archipelago -- 56700,Unknown,Unknown,Unknown,,Unknown,No,Unknown,0.0,Unknown,1.0,Unknown,Yes,No,Unknown,Yes,Unknown,No,Yes,Unknown,X,Unknown,0.0,Kimbe,Unknown,Unknown,Yes,Unknown,0.0,No,-5.133333,Yes,Unknown,56835.0,Unknown,0.0,Unknown,POINT (150.533333 -5.133333),Yes,Fair,11.0,Unknown,0.0,Unknown,Unknown,No,Unknown,No,Unknown,No,,Unknown,No,Yes,Sailing Directions Pub. 126 (Enroute) - Pacific Islands,Unknown,Unknown,Yes,Unknown,150.533333,,Unknown,"coa05g, gen05a",0.0,0.0,Unknown,Yes,No,Unknown,Yes,No,No,Yes,No,No,Very Small,Yes,Unknown,Unknown,Yes,Unknown,0.0,11.0,No,No,Yes,,82215.0,0.0
Unknown,Sea of Azov; Black Sea; North Atlantic Ocean,Small,Unknown,Unknown,Yes,https://msi.geo.nga.mil/Publications/SDEnroute,Yes,Open Roadstead,Unknown,RU KZP,Unknown,2394.0,Yes,Unknown,0.0,Unknown,,Unknown,Unknown,Russia,Russia -- 44030,Yes,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,0.0,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,III,Unknown,0.0,Kavkaz Oil Terminal,Unknown,Unknown,Unknown,Unknown,0.0,Yes,45.333333,Yes,Unknown,44162.0,Yes,0.0,Unknown,POINT (36.65 45.333333),Yes,Poor,4.9,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,,Unknown,Unknown,Unknown,Admiralty Sailing Directions - NP24 - Black Sea and Sea of Azov Pilot (United Kingdom Hydrographic Office),Unknown,Unknown,Yes,Unknown,36.65,Limited,Unknown,"a1043900, coa10a, gen10b, h1043900",0.0,0.0,Unknown,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Very Small,Yes,Unknown,Unknown,Yes,Unknown,0.0,4.9,Unknown,Unknown,Unknown,,55200.0,0.0
