Port Security;World Water Body;Railway;Cranes - Floating;Supplies - Provisions;Communications - Telefax;Publication Link;Facilities - Wharves;Harbor Type;Facilities - Ice Mooring;UN/LOCODE;Entrance Restriction - Ice;OID;Supplies - Fuel Oil;Services - Navigation Equipment;Offshore Maximum Vessel Beam (m);Facilities - Liquid Bulk;IHO S-57 Electronic Navigational Chart;Underkeel Clearance Management System;Pilotage - Advisable;Country Code;Region Name;Quarantine - Pratique;Harbor Use;Facilities - Med Mooring;IHO S-130 Sea Area;Facilities - Dangerous Cargo Anchorage;Lifts - 0-24 Tons;Services - Electrical Repair;Offshore Maximum Vessel Length (m);Facilities - Oil Terminal;Tidal Range (m);Vessel Traffic Service;First Port of Entry;Cranes - Fixed;Supplies - Engine;Estimated Time of Arrival Message;Search and Rescue;Entrance Restriction - Tide;Pilotage - Available;Communications - Radiotelephone;NAVAREA;Quarantine - Other;Anchorage Depth (m);Main Port Name;Facilities - Container;Services - Electricity;Pilotage - Local Assistance;Degaussing;Channel Depth (m);Dirty Ballast Disposal;Latitude;Supplies - Potable Water;Traffic Separation Scheme;World Port Index Number;Quarantine - Sanitation;Maximum Vessel Beam (m);Facilities - Beach Mooring;Communications - Telephone;Shelter Afforded;Oil Terminal Depth (m);Chemical Holding Tank Disposal;Maximum Vessel Draft (m);Supplies - Deck;Cranes Container;US Representative;Facilities - Solid Bulk;Entrance Restriction - Heavy Swell;Communications - Rail;Lifts - 100+ Tons;Alternate Port Name;Facilities - Breakbulk;Facilities - Anchorage;Services - Longshoremen;Sailing Direction or Publication;Facilities - Ro-Ro;Services -Diving;Entrance Restriction - Other;Facilities - Other;Longitude;Repairs;Dry Dock;Digital Nautical Chart;Maximum Vessel Length (m);Offshore Maximum Vessel Draft (m);Supplies - Aviation Fuel;Pilotage - Compulsory;Good Holding Ground;Overhead Limits;Communications - Airport;Tugs - Assistance;Lifts - 50-100 Tons;Supplies - Diesel Oil;Turning Area;Lifts - 25-49 Tons;Harbor Size;Garbage Disposal;Services - Ice Breaking;Facilities - LNG Terminal;Communications - Radio;Services -Steam;Liquified Natural Gas Terminal Depth (m);Cargo Pier Depth (m);Cranes - Mobile;Tugs - Salvage;Medical Facilities;IHO S-101 Electronic Navigational Chart;Standard Nautical Chart;Entrance Width (m);Position
Unknown;"White Sea; Barents Sea; Arctic Ocean";Small;Unknown;Yes;Yes;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub183bk.pdf&type=view;Yes;Coastal (Natural);Unknown;RUVIT;Yes;3541.0;Yes;Unknown;0.0;Unknown;;Unknown;Unknown;Russia;Russia -- 62530;Unknown;Unknown;Unknown;;Unknown;Unknown;Unknown;0.0;Unknown;2.0;Unknown;Unknown;Unknown;Unknown;Yes;Unknown;No;Yes;Yes;XX;Unknown;21.6;Vitino;Unknown;Unknown;Unknown;Unknown;12.5;No;67.083333;Yes;Unknown;62894.0;Unknown;0.0;Unknown;Yes;Poor;12.5;Unknown;0.0;Unknown;Unknown;Unknown;Unknown;Yes;Yes;Unknown;;Unknown;Unknown;Unknown;Sailing Directions Pub. 183 (Enroute) - North Coast of Russia;Unknown;Unknown;Yes;Unknown;32.316667;Unknown;Unknown;coa22e, gen22c;0.0;0.0;Unknown;Yes;Yes;No;No;Yes;Unknown;Yes;No;Unknown;Very Small;No;Unknown;Unknown;Yes;Unknown;0.0;0.0;Unknown;Unknown;Unknown;;;0.0;67.083333,32.316667,0.000001
Unknown;"Barents Sea; Arctic Ocean";Unknown;Unknown;Yes;Unknown;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub183bk.pdf&type=view;Yes;Coastal (Natural);Unknown;RUGRH;Unknown;3547.0;Yes;Unknown;0.0;Unknown;;Unknown;Unknown;Russia;Russia -- 62530;Unknown;Unknown;Unknown;;Unknown;Unknown;Unknown;0.0;Unknown;10.0;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;XX;Unknown;14.0;Ostrovnoy Gremikha;Unknown;Unknown;Unknown;Unknown;12.5;Unknown;68.058333333;Yes;Unknown;62910.0;Unknown;0.0;Unknown;Yes;Good;0.0;Unknown;0.0;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Iokanga;Unknown;Unknown;Unknown;Sailing Directions Pub. 183 (Enroute) - North Coast of Russia;Unknown;Unknown;Unknown;Unknown;39.525555556;Limited;Medium;coa22d, gen22c;0.0;0.0;Unknown;Yes;Yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Small;Unknown;Unknown;Unknown;Yes;Unknown;0.0;9.4;Unknown;Unknown;Yes;;42740.0;0.0;68.058333,39.525556,0.000001
Yes;"Gulf of Riga; Baltic Sea; North Atlantic Ocean";Small;No;Yes;Yes;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub194bk.pdf&type=view;Yes;River (Natural);Yes;EEPRN;Yes;3549.0;Yes;No;0.0;No;;;Yes;Estonia;Estonia -- 28420;Yes;Cargo;No;;Yes;Yes;No;0.0;No;0.0;No;Yes;Yes;No;Yes;Unknown;No;Yes;No;I;Unknown;5.0;Parnu;No;Yes;Unknown;No;7.0;Yes;58.383351;Yes;No;28550.0;Yes;45.0;No;Unknown;Good;0.0;Unknown;6.8;Unknown;No;No;Yes;No;No;Unknown;;Yes;Yes;Yes;Sailing Directions Pub. 194 (Enroute) - Baltic Sea (Southern Part);Yes;No;Yes;Unknown;24.480001;Limited;Unknown;coa22r, gen22e;142.6;0.0;No;Yes;Yes;No;No;Yes;Unknown;Yes;Yes;Yes;Small;Yes;Yes;No;Yes;No;0.0;6.8;Yes;Unknown;No;;802132.0;45.0;58.383351,24.480001,0.000001
Yes;"Gulf of Riga; Baltic Sea; North Atlantic Ocean";;No;Yes;Yes;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub194bk.pdf&type=view;Yes;Coastal (Breakwater);Yes;EERHK;Yes;3556.0;Yes;No;0.0;No;;;Yes;Estonia;Estonia -- 28420;Unknown;Ferry;No;;No;Yes;No;0.0;No;0.0;No;Yes;No;Unknown;Yes;Unknown;No;Yes;No;I;Unknown;0.0;Rohukula;No;Yes;Unknown;No;5.2;No;58.90606;Yes;No;28515.0;Unknown;0.0;No;Yes;Good;0.0;Unknown;5.2;Unknown;No;No;Yes;No;No;No;;No;Unknown;Yes;Sailing Directions Pub. 194 (Enroute) - Baltic Sea (Southern Part);No;No;Unknown;Unknown;23.423923;Emergency Only;;coa22r, gen22e;0.0;0.0;No;Yes;Yes;No;No;No;Unknown;Yes;Unknown;Unknown;Very Small;Yes;No;No;Yes;No;0.0;4.6;Yes;No;No;;44320, 44400;57.0;58.906060,23.423923,0.000001
Unknown;"Tatar Strait; North Pacific Ocean";Small;Unknown;Unknown;Unknown;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub155bk.pdf&type=view;Unknown;Coastal (Natural);Unknown;RUSHA;Yes;3557.0;Unknown;Unknown;0.0;Unknown;;Unknown;Unknown;Russia;Sakhalin -- 60840;Unknown;Unknown;Unknown;;Unknown;Yes;Unknown;0.0;Unknown;0.0;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;No;Unknown;XIII;Unknown;7.9;Shakhtersk;Unknown;Unknown;Unknown;Unknown;4.9;Unknown;49.166667;Unknown;Unknown;60981.0;Unknown;0.0;Unknown;Unknown;Fair;0.0;Unknown;0.0;Unknown;Unknown;Unknown;Unknown;Unknown;Yes;Unknown;Portovyy Punkt Shakhtersk;Unknown;Yes;Unknown;Sailing Directions Pub. 155 (Enroute) - East Coast of Russia;Unknown;Unknown;Unknown;Unknown;142.066667;Unknown;Unknown;a2460980, coa24c, gen24a, h2460981;0.0;0.0;Unknown;Unknown;Unknown;Unknown;Unknown;Yes;Unknown;Unknown;Unknown;Unknown;Very Small;Unknown;Unknown;Unknown;Yes;Unknown;0.0;0.0;Yes;Unknown;Unknown;;;0.0;49.166667,142.066667,0.000001
Yes;"Gulf of Riga; Baltic Sea; North Atlantic Ocean";Small;No;Yes;Yes;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub194bk.pdf&type=view;Yes;Coastal (Breakwater);Yes;EERMS;Yes;3567.0;Yes;No;0.0;No;;;Yes;Estonia;;Unknown;Cargo;No;;Unknown;Yes;No;0.0;No;0.0;No;Yes;No;Unknown;Yes;Unknown;No;Yes;No;I;Unknown;0.0;Roomassaare;No;Unknown;Unknown;No;5.5;No;58.21504;Yes;No;28530.0;Unknown;20.0;No;Yes;Good;0.0;Yes;5.6;Unknown;No;No;Yes;No;No;Unknown;Roomassaar;Yes;Unknown;Yes;Sailing Directions Pub. 194 (Enroute) - Baltic Sea (Southern Part);Yes;No;Unknown;Unknown;22.50695;Emergency Only;;a2228610, coa22r, gen22e;120.0;0.0;No;Yes;Yes;No;Yes;Yes;Unknown;Yes;Unknown;Unknown;Very Small;Yes;Yes;No;Yes;No;0.0;5.3;Yes;Yes;Unknown;;809534.0;86.0;58.215040,22.506950,0.000001
Unknown;"Laptev Sea; Arctic Ocean";Unknown;Yes;Unknown;Unknown;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub183bk.pdf&type=view;Yes;Coastal (Natural);Unknown;RUIKS;Yes;3570.0;Yes;Unknown;0.0;Unknown;;Unknown;Unknown;Russia;Russia -- 62530;Unknown;Unknown;Unknown;;Unknown;Yes;Unknown;0.0;Unknown;1.0;Unknown;Unknown;Yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;XXI;Unknown;6.4;Tiksi;Unknown;Unknown;Unknown;Unknown;6.4;Unknown;71.644444444;Yes;Unknown;62670.0;Unknown;0.0;Unknown;Unknown;Fair;1.8;Unknown;0.0;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;;Unknown;Yes;Unknown;Sailing Directions Pub. 183 (Enroute) - North Coast of Russia;Unknown;Unknown;Unknown;Unknown;128.890555556;Limited;Unknown;gen27a;0.0;0.0;Unknown;Yes;Unknown;Unknown;Yes;Unknown;Unknown;Unknown;Unknown;Yes;Small;Unknown;Unknown;Unknown;Yes;Unknown;0.0;6.4;Yes;Unknown;Yes;;;0.0;71.644444,128.890556,0.000001
Unknown;"Denmark Strait; North Atlantic Ocean";Unknown;Unknown;Yes;Unknown;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub181bk.pdf&type=view;Yes;Coastal (Natural);Unknown;ISTEY;Yes;3571.0;No;Unknown;0.0;Unknown;;Unknown;Unknown;Iceland;Iceland  West Coast -- 60;Yes;Fishing;Unknown;;Unknown;Yes;Unknown;0.0;Unknown;3.0;Unknown;No;Unknown;No;No;Unknown;No;Unknown;Unknown;I;Unknown;20.0;Thingeyri;Unknown;Yes;Unknown;No;6.4;No;65.883333;Yes;Unknown;170.0;Unknown;12.0;Unknown;Yes;Excellent;0.0;Unknown;0.0;No;Unknown;No;Unknown;No;Unknown;Unknown;Pingeyri;Yes;Yes;Unknown;Sailing Directions Pub. 181 (Enroute) - Greenland and Iceland;Unknown;Unknown;Yes;Unknown;-23.483333;Limited;Unknown;coa19d, gen19b;25.6;0.0;Unknown;Unknown;Yes;No;Unknown;Unknown;Unknown;No;Unknown;Unknown;Very Small;Unknown;Unknown;Unknown;Unknown;Unknown;0.0;4.9;Unknown;Unknown;Yes;;38690.0;0.0;65.883333,-23.483333,0.000001
Yes;"Gulf of Finland; Baltic Sea; North Atlantic Ocean";;No;Yes;Yes;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub195bk.pdf&type=view;Yes;Coastal (Breakwater);Yes;EEPLN;Yes;3575.0;Yes;No;0.0;No;;;Yes;Estonia;;No;Cargo;No;;Unknown;Yes;No;0.0;No;0.0;Yes;Yes;Yes;No;Yes;Unknown;No;Yes;No;I;Unknown;0.0;Paldiski Pohjasadam;Yes;Yes;Unknown;No;0.0;No;59.349752;Yes;No;28506.0;No;36.0;No;Yes;Poor;0.0;Unknown;12.0;No;No;No;Yes;No;Yes;No;;Yes;Yes;Yes;Sailing Directions Pub. 195 (Enroute) - Gulf of Finland and Gulf of Bothnia;Yes;No;Unknown;Unknown;24.047504;Emergency Only;;a2228505, coa22v, gen22d, h2228505;250.0;0.0;No;Yes;Yes;No;No;Yes;Yes;Yes;Unknown;Yes;Small;Yes;No;No;Yes;No;0.0;12.2;Yes;Unknown;No;;44340.0;0.0;59.349752,24.047504,0.000001
Unknown;"Sea of Okhotsk; North Pacific Ocean";Unknown;Unknown;No;Yes;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub155bk.pdf&type=view;Unknown;Open Roadstead;Unknown;;Unknown;3577.0;No;Unknown;0.0;Unknown;;Unknown;Yes;Russia;Sakhalin -- 60840;Yes;Unknown;Yes;;Unknown;Unknown;Unknown;0.0;Unknown;0.0;Unknown;Yes;Unknown;Unknown;Yes;Unknown;Yes;Yes;Yes;XIII;Yes;23.2;Vitaz Marine Terminal;Unknown;Unknown;Yes;Unknown;0.0;No;52.7;No;Unknown;60870.0;Yes;0.0;Unknown;Yes;Poor;23.2;Unknown;0.0;Unknown;Unknown;Unknown;Unknown;Yes;Unknown;Unknown;;Unknown;Yes;Unknown;Sailing Directions Pub. 155 (Enroute) - East Coast of Russia;Unknown;Unknown;Yes;Unknown;143.55;Unknown;Unknown;coa24d, gen24a;0.0;0.0;Unknown;Yes;Unknown;Unknown;No;Yes;Unknown;Unknown;Unknown;Unknown;Very Small;No;Unknown;Unknown;Yes;Unknown;0.0;0.0;Unknown;Yes;Yes;;;0.0;52.700000,143.550000,0.000001
Unknown;"Sea of Okhotsk; North Pacific Ocean";Unknown;Unknown;Yes;Unknown;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub155bk.pdf&type=view;Unknown;Open Roadstead;Unknown;RUPRN;Yes;3581.0;No;Unknown;0.0;Unknown;;Unknown;Unknown;Russia;Sakhalin -- 60840;Unknown;Unknown;Unknown;;Unknown;Yes;Unknown;0.0;Unknown;0.3;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;No;Unknown;XIII;Unknown;9.4;Poronaysk;Unknown;Unknown;Unknown;Unknown;12.5;Unknown;49.216667;No;Unknown;60880.0;Unknown;0.0;Unknown;Unknown;Fair;0.0;Unknown;0.0;Unknown;Unknown;Unknown;Unknown;Unknown;Yes;Unknown;Shikuka;Unknown;Yes;Unknown;Sailing Directions Pub. 155 (Enroute) - East Coast of Russia;Unknown;Unknown;Yes;Unknown;143.133333;;Unknown;coa24b, gen24a;0.0;0.0;Unknown;No;Yes;Unknown;Unknown;Unknown;Unknown;No;Unknown;Unknown;Very Small;Unknown;Unknown;Unknown;Yes;Unknown;0.0;1.8;Yes;Unknown;Yes;;;0.0;49.216667,143.133333,0.000001
Unknown;"Sea of Japan; North Pacific Ocean";Small;Unknown;Yes;Yes;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub155bk.pdf&type=view;Unknown;Coastal (Natural);Unknown;RUZAR;No;3586.0;No;Unknown;0.0;Unknown;;Unknown;Unknown;Russia;Russia -- 60530;Yes;Unknown;Yes;;Unknown;Yes;Unknown;0.0;Unknown;0.0;Unknown;Yes;Yes;Unknown;Yes;Unknown;No;Yes;Yes;XIII;Yes;18.6;Zarubino;Unknown;Unknown;Unknown;Unknown;20.1;Unknown;42.633333;Yes;Unknown;60582.0;Unknown;0.0;Unknown;Yes;Fair;0.0;Unknown;0.0;Unknown;Unknown;Unknown;Unknown;No;Yes;Unknown;;Unknown;Unknown;Yes;Sailing Directions Pub. 155 (Enroute) - East Coast of Russia;Unknown;Unknown;Yes;Unknown;131.083333;Limited;Unknown;coa23g, gen23a;0.0;0.0;Unknown;Yes;Unknown;No;Unknown;Yes;Yes;Unknown;Unknown;Yes;Very Small;Yes;Unknown;Unknown;Yes;Unknown;0.0;7.9;Yes;Yes;Yes;;96039.0;0.0;42.633333,131.083333,0.000001
Unknown;"Anadyrskiy Zaliv; Bering Sea; North Pacific Ocean";Unknown;Unknown;Unknown;Unknown;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub155bk.pdf&type=view;Unknown;;Unknown;RUBER;Unknown;3590.0;Unknown;Unknown;0.0;Unknown;;Unknown;Unknown;Russia;Russia -- 62530;Unknown;Unknown;Unknown;;Unknown;Unknown;Unknown;0.0;Unknown;1.0;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;XIII;Unknown;17.1;Port Beringovsky;Unknown;Unknown;Unknown;Unknown;0.0;Unknown;63.063055556;Unknown;Unknown;62635.0;Unknown;0.0;Unknown;Unknown;Unknown;0.0;Unknown;0.0;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;;Unknown;Unknown;Unknown;Sailing Directions Pub. 155 (Enroute) - East Coast of Russia;Unknown;Unknown;Unknown;Unknown;179.3675;Limited;Unknown;coa27f, gen27a;159.0;0.0;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;;Unknown;Unknown;Unknown;Unknown;Unknown;0.0;3.4;Unknown;Unknown;Yes;;;0.0;63.063056,179.367500,0.000001
Unknown;"Kara Sea; Arctic Ocean";Unknown;Unknown;Yes;No;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub183bk.pdf&type=view;Yes;Coastal (Natural);Unknown;RUDKS;Yes;3591.0;Yes;Unknown;0.0;Unknown;;Unknown;Unknown;Russia;Russia -- 62530;Yes;Unknown;Unknown;;Unknown;Yes;Unknown;0.0;Unknown;1.0;Unknown;Unknown;Yes;Unknown;Yes;Unknown;Unknown;No;Yes;XX;Yes;6.4;Port Dikson;Unknown;Unknown;No;Unknown;11.0;Yes;73.506388889;Yes;Unknown;62695.0;Unknown;0.0;Unknown;No;Good;4.9;Unknown;0.0;Unknown;Unknown;Unknown;Unknown;Unknown;No;Unknown;;Unknown;Yes;Unknown;Sailing Directions Pub. 183 (Enroute) - North Coast of Russia;Unknown;Unknown;Unknown;Unknown;80.506111111;Limited;Unknown;gen22a;0.0;0.0;Unknown;No;Unknown;No;Yes;Unknown;Unknown;Unknown;Unknown;Unknown;Very Small;Yes;Unknown;Unknown;Yes;Unknown;0.0;11.0;Yes;Unknown;Yes;;;0.0;73.506389,80.506111,0.000001
Yes;"Gulf of Finland; Baltic Sea; North Atlantic Ocean";Small;No;Yes;Yes;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub195bk.pdf&type=view;Yes;Coastal (Breakwater);Yes;EEPAS;Yes;3595.0;Yes;Yes;0.0;Yes;;;Yes;Estonia;;Yes;Cargo;No;;No;Yes;Yes;0.0;Yes;0.0;Yes;Yes;Yes;Yes;Yes;Unknown;No;Yes;No;I;Unknown;0.0;Paljassaare;No;Yes;Unknown;Unknown;8.8;Yes;59.459102;Yes;No;28490.0;Yes;30.0;No;Yes;Good;0.0;Yes;8.6;Yes;No;No;Yes;No;No;Unknown;;Yes;No;Yes;Sailing Directions Pub. 195 (Enroute) - Gulf of Finland and Gulf of Bothnia;No;Unknown;Unknown;Unknown;24.70564;Unknown;Small;a2228480, coa22v, gen22d, h2228480;190.0;0.0;No;Yes;Yes;No;Yes;Unknown;Yes;Yes;Unknown;Yes;Medium;Yes;Unknown;No;Yes;Yes;0.0;8.5;Yes;No;No;;44352.0;90.0;59.459102,24.705640,0.000001
Yes;"Gulf of Finland; Baltic Sea; North Atlantic Ocean";Unknown;No;Yes;Yes;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub195bk.pdf&type=view;Yes;Coastal (Breakwater);Yes;EESLM;Yes;3598.0;Yes;No;0.0;Yes;;;Yes;Estonia;Estonia -- 28420;No;Cargo;No;;Yes;Yes;No;0.0;No;0.0;Yes;Yes;Yes;Unknown;Yes;Unknown;No;Yes;No;I;Unknown;0.0;Sillamae;Yes;Yes;Unknown;No;16.3;Yes;59.42612;Yes;No;28425.0;No;53.0;No;Yes;Good;15.8;Unknown;15.0;Unknown;Unknown;No;Yes;No;Yes;No;;Yes;Yes;Yes;Sailing Directions Pub. 195 (Enroute) - Gulf of Finland and Gulf of Bothnia;Yes;No;Unknown;Unknown;27.73945;Emergency Only;;a2228425, coa22v, gen22d, h2228425;280.0;0.0;No;Yes;Yes;No;No;Yes;Yes;Yes;Yes;Yes;Large;Yes;Yes;No;Yes;No;0.0;15.3;Yes;Unknown;No;;44360.0;0.0;59.426120,27.739450,0.000001
Yes;"Baltic Sea; North Atlantic Ocean";;No;Unknown;Yes;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub194bk.pdf&type=view;Yes;Coastal (Breakwater);Yes;EESMA;Yes;3608.0;Unknown;No;0.0;No;;;Yes;Estonia;;Unknown;Ferry;No;;No;No;No;0.0;No;0.0;No;Yes;No;No;Yes;Unknown;No;Yes;No;I;Unknown;0.0;Saaremaa sadam;No;Yes;Unknown;No;0.0;No;58.536129;Yes;No;28525.0;Unknown;30.0;No;Yes;Fair;0.0;No;10.0;Unknown;No;No;No;No;No;No;Saaremaa-Port of Tallinn;No;Yes;Yes;Sailing Directions Pub. 194 (Enroute) - Baltic Sea (Southern Part);Yes;No;Unknown;No;22.236096;Emergency Only;;coa22r, gen22e;200.0;0.0;No;Yes;Yes;No;No;No;No;Unknown;Yes;No;Very Small;Yes;No;No;Yes;No;0.0;9.8;No;No;No;;805409.0;0.0;58.536129,22.236096,0.000001
Unknown;North Atlantic Ocean;Unknown;Unknown;Yes;Yes;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub181bk.pdf&type=view;Yes;Coastal (Natural);Unknown;ISKJF;No;3618.0;Yes;Unknown;0.0;Unknown;;Unknown;Unknown;Iceland;Iceland  West Coast -- 60;Yes;Unknown;Unknown;;Unknown;Unknown;Unknown;0.0;Unknown;4.0;Unknown;Unknown;Unknown;Yes;Unknown;Unknown;No;Yes;Yes;I;Unknown;6.4;Skerjafjordur;Unknown;Unknown;Unknown;No;6.4;No;64.15;Yes;Unknown;90.0;Unknown;0.0;Unknown;Yes;Good;6.4;Unknown;0.0;Yes;Unknown;Unknown;Unknown;No;Unknown;Unknown;;Unknown;Yes;Unknown;Sailing Directions Pub. 181 (Enroute) - Greenland and Iceland;Unknown;Unknown;Yes;Unknown;-22.016667;Limited;Unknown;a1900105, coa19j, gen19b, h1900100;0.0;0.0;Unknown;Yes;Yes;Unknown;Yes;Yes;Unknown;Yes;Unknown;Unknown;Very Small;Unknown;Unknown;Unknown;Yes;Unknown;0.0;1.8;Unknown;Unknown;Yes;;38603.0;0.0;64.150000,-22.016667,0.000001
Yes;"Gulf of Finland; Baltic Sea; North Atlantic Ocean";Small;No;Yes;Yes;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub195bk.pdf&type=view;Yes;Coastal (Breakwater);Yes;EEPLS;Yes;3619.0;Yes;No;0.0;No;;;Yes;Estonia;Estonia -- 28420;No;Cargo;No;;Yes;Yes;No;0.0;No;0.0;Yes;Yes;Yes;No;Yes;Unknown;No;Yes;No;I;Unknown;8.0;Paldiski Lounasadam;Yes;Yes;Unknown;No;15.5;Yes;59.333343;Yes;No;28505.0;No;34.0;No;Yes;Fair;15.5;Unknown;11.5;Unknown;Unknown;No;Yes;No;Yes;Yes;;Yes;Yes;Yes;Sailing Directions Pub. 195 (Enroute) - Gulf of Finland and Gulf of Bothnia;Yes;No;Yes;Unknown;24.081111;Emergency Only;;a2228505, coa22v, gen22d, h2228505;250.0;0.0;No;Yes;Yes;No;No;Yes;Yes;Yes;Yes;Yes;Large;Yes;Yes;No;Yes;No;0.0;12.8;Yes;Unknown;No;;44340.0;0.0;59.333343,24.081111,0.000001
Unknown;North Atlantic Ocean;Unknown;Unknown;Unknown;Unknown;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub141bk.pdf&type=view;Unknown;;Unknown;GBFAS;Unknown;3623.0;Unknown;Unknown;0.0;Unknown;;Unknown;Unknown;United Kingdom;Scotland West Coast -- 32790;Unknown;Military;Unknown;;Unknown;Unknown;Unknown;0.0;Unknown;0.0;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;I;Unknown;0.0;Faslane;Unknown;Unknown;Unknown;Unknown;0.0;Unknown;56.063889303;Unknown;Unknown;33400.0;Unknown;0.0;Unknown;Unknown;;0.0;Unknown;0.0;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;HM Naval Base Clyde;Unknown;Unknown;Unknown;Sailing Directions Pub. 141 (Enroute) - Scotland;Unknown;Unknown;Unknown;Unknown;-4.819456751;Unknown;Unknown;a2033490, gen20b, h2033420;0.0;0.0;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;;Unknown;Unknown;Unknown;Unknown;Unknown;0.0;0.0;Unknown;Unknown;Unknown;;36018.0;0.0;56.063889,-4.819457,0.000001
Unknown;"Adriatic Sea; Mediterranean Sea; North Atlantic Ocean";Medium;Unknown;Yes;Unknown;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub131bk.pdf&type=view;Yes;Coastal (Breakwater);Unknown;ITTRS;No;3624.0;Yes;Yes;0.0;Unknown;;Unknown;Yes;Italy;Italy East Coast -- 40390;Yes;Unknown;Yes;;Unknown;Yes;Yes;0.0;Unknown;1.0;Unknown;Yes;Unknown;Yes;Yes;Unknown;No;Yes;Yes;III;Unknown;18.6;Trieste;Unknown;Yes;Unknown;Unknown;17.1;Yes;45.651;Yes;Unknown;40820.0;Unknown;0.0;Unknown;Unknown;Good;15.5;Unknown;0.0;Yes;Unknown;Yes;Unknown;Yes;Yes;Unknown;;Unknown;Unknown;Yes;Sailing Directions Pub. 131 (Enroute) - Western Mediterranean;Unknown;Unknown;Yes;Unknown;13.746;Major;Medium;a0940820, coa09c, gen09, h0940820;0.0;0.0;Unknown;Yes;No;No;Yes;Yes;Unknown;Yes;Unknown;Yes;Large;Yes;Unknown;Unknown;Yes;Unknown;0.0;17.1;Yes;Yes;Yes;;54168.0;0.0;45.651000,13.746000,0.000001
Yes;"Irish Sea; North Atlantic Ocean";Small;Unknown;Unknown;Unknown;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub142bk.pdf&type=view;Yes;Coastal (Natural);Unknown;IEGRN;No;3626.0;Yes;Unknown;0.0;No;;Unknown;Unknown;Ireland;Ireland -- 33840;Unknown;Unknown;Unknown;;Unknown;Yes;Unknown;0.0;No;4.0;Unknown;Yes;Yes;Unknown;Yes;Unknown;Unknown;Yes;Unknown;I;Yes;15.5;Greenore;No;Unknown;Unknown;Unknown;5.9;Yes;54.033333;Yes;Unknown;34560.0;Yes;0.0;Unknown;Yes;Good;0.0;Unknown;0.0;Unknown;Unknown;No;Yes;No;Yes;Unknown;;Yes;Unknown;Unknown;Sailing Directions Pub. 142 (Enroute) - Ireland and the West Coast of England;No;Unknown;Yes;Unknown;-6.133333;Limited;Unknown;coa19g, gen19a;0.0;0.0;Unknown;Yes;Unknown;Yes;Unknown;Yes;Yes;Yes;Unknown;Yes;Very Small;Yes;Unknown;Unknown;Yes;Unknown;0.0;4.3;Yes;Unknown;Yes;;36006.0;0.0;54.033333,-6.133333,0.000001
